id,jenis_makanan,nama_makanan,kalori,protein,lemak,karbohidrat,source,protein_per_calorie,fat_per_calorie,carb_per_calorie,protein_fat_ratio,macro_balance_score
525,komponen,ikan belida segar,80.0,14.7,1.4,2.2,tkpi,0.18374999770312503,0.01749999978125,0.027499999656250006,10.499992500005359,0.6672195453766454
526,komponen,ikan biawan segar,90.0,14.9,2.5,2.1,tkpi,0.1655555537160494,0.027777777469135807,0.023333333074074078,5.959997616000954,0.6952850604422948
527,komponen,ikan bili segar,88.0,14.2,0.7,6.2,tkpi,0.1613636345299587,0.007954545364152894,0.07045454465392563,20.28568530616385,0.7373098080834772
528,komponen,ikan bubara segar,100.0,14.7,2.4,4.9,tkpi,0.14699999853,0.02399999976,0.04899999951000001,6.12499744791773,0.7587243117108309
529,komponen,ikan bulanbulan segar,134.0,25.5,1.3,5.0,tkpi,0.19029850604254847,0.009701492464914236,0.03731343255736244,19.615369526638826,0.6652949390642342
530,komponen,ikan cakalang asap mentah,204.0,34.2,5.6,1.9,tkpi,0.16764705800173013,0.02745098025759323,0.00931372544454056,6.107141766581828,0.6538722832665367
531,komponen,ikan cakalang hati segar,120.0,11.3,3.9,10.0,tkpi,0.09416666588194446,0.032499999729166666,0.0833333326388889,2.897435154503807,0.8719866445826963
532,komponen,ikan cakalang jantung segar,116.0,11.2,1.2,10.2,tkpi,0.09655172330558859,0.010344827497027349,0.08793103372473246,9.333325555562038,0.8010215698638342
533,komponen,ikan cakalang perut segar,86.0,10.2,1.1,8.7,tkpi,0.11860464978366686,0.012790697525689565,0.10116278952136291,9.272718842982869,0.8008211300809691
534,komponen,ikan daun segar,101.0,11.5,4.1,4.6,tkpi,0.11386138501127342,0.04059405900401922,0.045544554004509366,2.8048773646640575,0.8328357589157878
535,komponen,ikan ekor kuning segar,108.0,22.3,1.2,2.1,tkpi,0.20648147956961593,0.011111111008230453,0.019444444264403296,18.58331784723513,0.619475195921347
536,komponen,ikan gabus asap mentah,261.0,38.1,2.3,21.9,tkpi,0.145977010934954,0.008812260502635016,0.08390804565552472,16.56521018903905,0.7650522758680144
537,komponen,ikan gabus segar,80.0,16.2,0.5,2.6,tkpi,0.20249999746875003,0.006249999921875001,0.03249999959375001,32.3999352001296,0.6394255551525807
538,dish,ikan gete goreng,267.0,23.1,19.4,0.2,tkpi,0.08651685360855112,0.0726591757578308,0.0007490636676065032,1.1907215881071347,0.7649326791240528
539,komponen,ikan heu segar,81.0,10.0,1.6,6.6,tkpi,0.12345678859929891,0.019753086175887828,0.08148148047553727,6.249996093752442,0.8104417724111999
540,komponen,ikan hitam segar,101.0,10.3,3.7,6.7,tkpi,0.10198019701009707,0.0366336630036271,0.06633663300656799,2.7837830314099916,0.8696547095339899
541,dish,ikan hiu kering,298.0,46.3,3.6,20.2,tkpi,0.15536912699540562,0.012080536872212964,0.06778523467186162,12.861107538581237,0.7492806738696262
542,komponen,ikan kakatua segar,82.0,11.4,1.2,6.4,tkpi,0.13902438854848306,0.014634146162998218,0.0780487795359905,9.499992083339931,0.7808210850983661
543,komponen,ikan kalaban segar,77.0,16.4,0.7,1.3,tkpi,0.2129870102209479,0.009090908972845337,0.01688311666385563,23.428537959231484,0.6052303865809083
544,komponen,ikan kamera segar,86.0,19.7,0.8,0.0,tkpi,0.22906976477825855,0.009302325473228774,0.0,24.624969218788472,0.5559040297988588
545,komponen,ikan kapar segar,132.0,17.0,6.7,0.8,tkpi,0.12878787781221304,0.050757575373048675,0.006060606014692379,2.53731305413238,0.7267574637047235
546,komponen,ikan kawalinya segar,110.0,12.6,4.2,5.4,tkpi,0.11454545350413224,0.03818181783471075,0.04909090864462811,2.9999992857144555,0.8329077748559334
547,dish,ikan kayu kering,302.0,70.7,1.9,0.4,tkpi,0.23410595948971538,0.006291390707644401,0.0013245033068725056,37.21050673131225,0.5507958521291028
548,komponen,ikan kima segar,70.0,10.8,0.7,5.2,tkpi,0.1542857120816327,0.00999999985714286,0.07428571322448982,15.42854938778659,0.7526077135103681
549,dish,ikan lais bakar,147.0,17.5,6.5,5.4,tkpi,0.11904761823777131,0.04421768677402934,0.03673469362765515,2.6923072781065724,0.8141765207672735
550,komponen,ikan lehoma segar,90.0,20.4,0.9,0.0,tkpi,0.22666666414814818,0.00999999988888889,0.0,22.666641481509462,0.5581363918928659
551,komponen,ikan lomak asin mentah,258.0,40.3,2.3,18.9,tkpi,0.15620154978216452,0.00891472864761733,0.07325581366955111,17.521731512290646,0.7470791074245524
552,komponen,ikan malalugis segar,99.0,20.6,1.4,0.9,tkpi,0.20808080597898176,0.014141413998571575,0.009090908999081727,14.714275204089143,0.5995157274263108
553,komponen,ikan mamar merah segar,115.0,15.3,4.0,4.4,tkpi,0.13304347710396977,0.03478260839319471,0.038260869232514184,3.824999043750239,0.7791081142113603
554,komponen,ikan nasu metti segar,154.0,16.8,5.0,10.5,tkpi,0.10909090838252658,0.03246753225670434,0.06818181773907911,3.3599993280001343,0.8507424521656447
555,komponen,ikan oci kembung segar,125.0,21.3,3.4,2.2,tkpi,0.17039999863680003,0.0271999997824,0.017599999859200004,6.26470403979293,0.6752887467541535
556,dish,ikan papuyu bakar,152.0,17.6,6.1,6.7,tkpi,0.11578947292243769,0.040131578683344875,0.04407894707842798,2.885245428648291,0.8261378392554883
557,komponen,ikan papuyu betok segar,120.0,14.3,4.9,4.6,tkpi,0.11916666567361113,0.04083333299305556,0.03833333301388889,2.918366751353724,0.8107739989998021
558,dish,ikan patin bakar,144.0,17.5,6.3,4.3,tkpi,0.12152777693383489,0.043749999696180555,0.029861110903742286,2.77777733686074,0.7932809403483562
559,komponen,ikan patin segar,132.0,17.0,6.6,1.1,tkpi,0.12878787781221304,0.04999999962121212,0.008333333270202022,2.5757571854913355,0.7330731161928974
560,komponen,ikan pomo segar,147.0,22.5,5.2,2.6,tkpi,0.1530612234485631,0.035374149419223476,0.017687074709611738,4.3269222448226445,0.7085102876586935
561,komponen,ikan puntin segar,76.0,14.4,1.1,2.2,tkpi,0.18947368171745158,0.014473684020083106,0.02894736804016621,13.090897190093465,0.6594824436887716
562,komponen,ikan saluang kering mentah,284.0,34.1,9.9,14.6,tkpi,0.12007042211242809,0.034859154806833964,0.05140845052320968,3.4444440965207987,0.8212050674231406
563,komponen,ikan saluang segar,113.0,13.9,4.9,3.4,tkpi,0.12300884846894825,0.043362831474665214,0.030088495308951368,2.8367341149522214,0.7911347185699166
564,dish,ikan sanggang masakan,240.0,21.7,7.7,20.7,tkpi,0.09041666628993056,0.03208333319965278,0.086249999640625,2.818181452184227,0.8727137294097871
565,komponen,ikan sarden segar,109.0,19.9,1.8,3.4,tkpi,0.18256880566450637,0.016513761316387512,0.03119266026428752,11.055549413583659,0.6740472010427431
566,komponen,ikan sepat segar,84.0,15.2,0.6,4.7,tkpi,0.18095237879818596,0.00714285705782313,0.05595238028628119,25.33329111118148,0.7000804302851
567,komponen,ikan sunu asin mentah,199.0,34.1,3.8,7.1,tkpi,0.17135678305850863,0.019095477290977502,0.03567839178051059,8.973681849031093,0.6983829588597938
568,komponen,ikan sunu segar,111.0,13.3,3.4,6.7,tkpi,0.119819818740362,0.030630630354679007,0.06036035981657334,3.9117635553636605,0.82411012284396
569,komponen,ikan tahuman segar,88.0,15.9,0.9,4.1,tkpi,0.18068181612861572,0.01022727261105372,0.04659090856146694,17.666647037058848,0.6913638639381974
570,komponen,ikan tarmon segar,96.0,19.5,1.1,2.0,tkpi,0.20312499788411462,0.011458333213975698,0.020833333116319446,17.7272566115849,0.625235199047089
571,komponen,ikan telan segar,95.0,15.8,0.7,6.5,tkpi,0.16631578772299171,0.007368420975069252,0.06842105191135735,22.57139632657668,0.7295868098155142
572,komponen,ikan tempahas segar,101.0,15.1,4.1,1.0,tkpi,0.1495049490148025,0.04059405900401922,0.009900990000980298,3.6829259309936755,0.7004961859843908
573,komponen,ikan terbang segar,98.0,19.6,1.7,1.0,tkpi,0.19999999795918372,0.017346938598500627,0.010204081528529781,11.529404982702953,0.6139965233598623
574,komponen,ikan titang segar,82.0,17.4,0.4,2.3,tkpi,0.21219511936347416,0.004878048720999406,0.028048780145746584,43.49989125027187,0.621606984220245
575,komponen,ikan tongkol segar,100.0,13.7,1.5,8.0,tkpi,0.13699999863,0.014999999850000003,0.0799999992,9.133327244448504,0.7851639116581904
576,komponen,ikan turi segar,96.0,19.2,2.0,0.2,tkpi,0.1999999979166667,0.020833333116319446,0.002083333311631945,9.599995200002398,0.5998127397501607
577,komponen,ikan cakalang segar,107.0,19.6,0.7,5.5,tkpi,0.18317756838151808,0.006542056013625644,0.05140186867848721,27.999960000057147,0.6890999282146437
578,komponen,ikan telur asin mentah,358.0,20.7,26.4,9.4,tkpi,0.05782122888876751,0.07374301655379045,0.026256983166879938,0.7840908793904969,0.8749624363573816
579,komponen,itik alabio daging dendeng mentah,496.0,30.3,33.5,18.4,tkpi,0.06108870955425664,0.06754032244447515,0.037096774118756504,0.9044775849409677,0.9209651361128075
580,komponen,jambu bol segar,49.0,2.3,0.2,9.6,tkpi,0.046938774552269906,0.004081632569762601,0.19591836334860482,11.499942500287498,0.6670653295804745
581,komponen,jamur encik,296.0,9.4,1.1,62.0,tkpi,0.03175675664947042,0.003716216203661432,0.20945945875182614,8.545446776866568,0.6280559227279146
582,komponen,jamur sagu,48.0,1.9,3.2,2.8,tkpi,0.039583332508680576,0.06666666527777781,0.05833333211805558,0.5937498144531829,0.9311835171717295
583,dish,jangang bintatoeng masakan,107.0,5.3,2.2,16.5,tkpi,0.04953270981745131,0.020560747471394886,0.15420560603546163,2.409089814050084,0.7440748445635225
584,komponen,jengkol segar,192.0,5.4,0.3,40.7,tkpi,0.028124999853515627,0.0015624999918619792,0.21197916556260854,17.999940000200002,0.6128506705208467
585,komponen,jeruk banjar segar,61.0,0.8,0.2,14.1,tkpi,0.013114753883364692,0.003278688470841173,0.23114753719430267,3.9999800000999994,0.5751139629534832
586,dish,jukku pallu kaloa masakan,15.0,15.2,4.3,8.8,tkpi,1.0133332657777823,0.2866666475555568,0.5866666275555582,3.534882898864442,0.8419652155443104
587,komponen,kabau segar,130.0,6.7,0.3,25.2,tkpi,0.05153846114201184,0.0023076922899408284,0.19384615235502958,22.33325888913704,0.6721154414786153
588,dish,kabuto,250.0,2.6,2.5,35.4,tkpi,0.0103999999584,0.00999999996,0.1415999994336,1.0399995840001663,0.6176372266372012
589,komponen,kacang beracun segar,118.0,4.4,1.5,21.6,tkpi,0.0372881352772192,0.012711864299051998,0.1830508459063488,2.9333313777790817,0.6774163073694706
590,komponen,kacang ercis segar,129.0,12.4,0.7,18.3,tkpi,0.09612403026260442,0.005426356547082507,0.14186046401658556,17.71426040819942,0.7670679746214558
591,dish,kacang goyang,516.0,14.7,31.1,44.4,tkpi,0.02848837203781323,0.06027131771265249,0.08604651146115017,0.4726687950910355,0.8653329228554009
592,komponen,kacang hitam kering,346.0,16.6,1.7,66.1,tkpi,0.04797687847405527,0.004913294783487588,0.19104046187560558,9.764700138411685,0.6738507482279902
593,komponen,kacang kincai kering,444.0,19.9,16.0,55.0,tkpi,0.044819819718874276,0.03603603595487379,0.12387387359487867,1.2437499222656296,0.807063159161698
594,komponen,kacang komak segar,327.0,16.4,4.3,55.8,tkpi,0.050152905045403956,0.013149847054587624,0.1706422013130208,3.8139526014063714,0.7125827366528458
595,komponen,kacang kuning kering,355.0,17.0,2.5,66.0,tkpi,0.047887323808768104,0.007042253501289427,0.18591549243404087,6.7999972800010875,0.6822313124721321
596,komponen,kacang lebui iris kering,346.0,16.5,1.5,66.6,tkpi,0.04768786113385011,0.004335260103077283,0.19248554857663136,10.999992666671556,0.670982621547876
597,komponen,kacang mentega kering,344.0,16.7,2.1,64.6,tkpi,0.04854651148678339,0.006104651145044619,0.1877906971285154,7.952377165534682,0.6799107577087411
598,komponen,kacang merahbanda kering,350.0,13.9,3.0,66.9,tkpi,0.03971428560081633,0.008571428546938776,0.19114285659673472,4.633331788889404,0.6669378128452957
599,komponen,kacang metebiji jambu monyet segar,616.0,16.3,48.4,28.7,tkpi,0.02646103891808273,0.07857142844387754,0.0465909090152745,0.3367768525459328,0.858487744882567
600,dish,kacang negara,480.0,18.4,19.1,58.5,tkpi,0.03833333325347222,0.039791666583767364,0.12187499974609375,0.9633507349031026,0.8047863676160947
601,komponen,kacang panjang segar,31.0,2.3,0.1,5.3,tkpi,0.07419354599375658,0.003225806347554634,0.1709677364203956,22.999770002299975,0.7232144179541856
602,komponen,kacang tunis kering,351.0,12.2,1.2,72.9,tkpi,0.034757834658809585,0.003418803409063238,0.20769230710059172,10.166658194451506,0.6346647145128336
603,komponen,kacang urei kering,354.0,12.8,1.8,69.3,tkpi,0.0361581919882537,0.005084745748348176,0.19576271131140477,7.111107160496022,0.6475558111065238
604,dish,kadada katembe,110.0,4.5,6.9,7.1,tkpi,0.040909090537190086,0.0627272721570248,0.0645454539586777,0.6521738185255335,0.9361439814534438
605,dish,kaholeo masakan,413.0,28.7,19.8,29.8,tkpi,0.06949152525546846,0.04794188850377267,0.07215496350567806,1.4494948762881374,0.942818002465444
606,dish,kakicak,296.0,3.4,15.1,36.7,tkpi,0.011486486447680789,0.05101351334117056,0.12398648606761323,0.2251655480022816,0.7501181753788554
607,komponen,kalakai segar,38.0,2.4,0.2,6.6,tkpi,0.06315789307479229,0.005263157756232691,0.1736842059556788,11.999940000299997,0.7114158296849293
608,dish,kambose,164.0,3.0,2.4,32.6,tkpi,0.01829268281528852,0.014634146252230815,0.19878048659280192,1.2499994791668836,0.6290230677358986
609,komponen,kangkung tondano,43.0,1.8,0.2,8.4,tkpi,0.041860464142779906,0.0046511626825311006,0.19534883266630623,8.999955000224999,0.658747906302406
610,dish,kaparende sayur,38.0,2.4,2.0,2.6,tkpi,0.06315789307479229,0.05263157756232691,0.06842105083102498,1.1999994000002998,0.96436516774501
611,dish,kapurung,41.0,2.0,0.3,7.8,tkpi,0.048780486615110086,0.007317072992266513,0.19024389779892933,6.666644444518519,0.682104371663392
612,dish,kapusa,158.0,4.4,3.2,27.8,tkpi,0.027848101089568984,0.02025316442877744,0.17594936597500402,1.3749995703126343,0.6801042335165635
613,komponen,karawila,25.0,2.3,0.2,3.5,tkpi,0.09199999632000014,0.007999999680000014,0.13999999440000022,11.499942500287498,0.7726969717169023
614,dish,keddo bodong,290.0,4.6,5.7,55.2,tkpi,0.01586206891082045,0.019655172346016648,0.19034482692984545,0.8070174022776486,0.6397241282305446
615,komponen,kedondong segar,47.0,0.5,0.2,10.4,tkpi,0.010638297645993668,0.004255319058397467,0.2212765910366683,2.4999875000624994,0.5730452032045843
616,komponen,kelapa hutan kering,623.0,2.0,52.1,36.5,tkpi,0.0032102728680412957,0.08362760821247575,0.058587479841753644,0.03838771519409376,0.7689542002089209
617,dish,kelepon kue,215.0,3.7,3.7,41.8,tkpi,0.01720930224553813,0.01720930224553813,0.1944186037468902,0.9999997297298028,0.6349489381679205
618,komponen,kenari banda kering,616.0,13.9,56.2,13.7,tkpi,0.022564935028303677,0.09123376608565947,0.02224025970415542,0.24733095645318584,0.761483073373374
619,komponen,kerang asap mentah,393.0,38.9,13.3,29.4,tkpi,0.09898218804330232,0.03384223909963807,0.0748091601149894,2.9248118101645253,0.870511046242544
620,dish,kereput,580.0,4.8,39.6,51.1,tkpi,0.008275862054696789,0.06827586195124852,0.08810344812395958,0.12121211815120914,0.793889507085888
621,dish,keripik kentang,448.0,2.7,18.8,67.1,tkpi,0.0060267857008330684,0.04196428562061544,0.14977678537996253,0.14361701363739288,0.6911429113286538
622,dish,keripik ubi,486.0,0.2,23.9,67.6,tkpi,0.0004115226328981016,0.049176954631323135,0.13909464991955833,0.008368200486686173,0.695563567119996
623,dish,kerupuk cumi goreng,444.0,6.9,14.6,71.3,tkpi,0.015540540505539324,0.03288288280882234,0.16058558522390634,0.47260270735597903,0.6905590502791901
624,dish,kerupuk kemplang ikan mentah,325.0,1.8,0.4,78.5,tkpi,0.005538461521420119,0.0012307692269822486,0.24153846079526628,4.499988750028125,0.5478167763265396
625,dish,kerupuk udang goreng,477.0,4.7,20.5,68.5,tkpi,0.009853249455234279,0.042976939113255896,0.14360586971990383,0.22926828149910822,0.7104644209562202
626,dish,kerupuk urat,588.0,53.7,40.9,1.2,tkpi,0.09132653045692768,0.06955782301095609,0.0020408163230598362,1.3129584031061516,0.7666890720911763
627,dish,ketupat kandangan,109.0,2.2,5.2,13.4,tkpi,0.020183486053362516,0.047706421580675035,0.12293577868866258,0.42307684171599197,0.7724133272297855
628,komponen,komak polong segar,99.0,3.3,0.1,21.2,tkpi,0.033333332996633,0.0010101009998979699,0.21414141197836958,32.99967000329996,0.622570954099385
629,komponen,komak segar,99.0,3.3,0.1,21.2,tkpi,0.033333332996633,0.0010101009998979699,0.21414141197836958,32.99967000329996,0.622570954099385
630,dish,kotiu hinela tawang nggole,46.0,2.2,1.5,6.0,tkpi,0.047826085916824225,0.03260869494328924,0.13043477977315696,1.4666656888895409,0.7961761838304204
631,dish,koya,366.0,4.2,4.3,77.5,tkpi,0.011475409804711996,0.011748633847681328,0.21174863330123325,0.9767439588967538,0.5984836595200944
632,dish,koya mirasa,370.0,8.0,1.0,82.2,tkpi,0.02162162156318481,0.002702702695398101,0.2221621615617239,7.9999920000080005,0.5971552310516024
633,dish,koyabu,241.0,3.4,4.3,47.2,tkpi,0.014107883758888448,0.017842323577417742,0.19585062159398084,0.7906974905354673,0.6277105864600094
634,dish,kue ali,440.0,3.8,18.5,64.5,tkpi,0.008636363616735537,0.04204545444989669,0.14659090875774794,0.2054053943024111,0.7021251285308494
635,dish,kue bangen,442.0,3.3,14.7,74.2,tkpi,0.007466063331524744,0.03325791847679204,0.16787330278761697,0.2244897806469537,0.6628423185612602
636,dish,kue bangket,338.0,1.5,1.2,80.3,tkpi,0.004437869809355415,0.0035502958474843316,0.23757396379415988,1.2499989583342015,0.5515953200647985
637,dish,kue gelang,448.0,5.8,16.1,70.0,tkpi,0.012946428542530293,0.03593749991978237,0.15624999965122768,0.3602484248292903,0.6936643653036965
638,dish,kue kelapa,591.0,5.6,42.1,47.5,tkpi,0.009475465296995828,0.07123519446491507,0.0803722502870182,0.13301662391884503,0.8045158315007135
639,dish,kue koa,340.0,4.8,0.4,79.3,tkpi,0.014117647017301038,0.0011764705847750866,0.23323529343166088,11.999970000074999,0.5715820141531804
640,dish,kue ku temu,214.0,3.5,0.2,49.6,tkpi,0.01635514011049,0.0009345794348851429,0.23177569985151544,17.499912500437496,0.5769259658412427
641,dish,kue pelita,141.0,5.3,5.5,17.6,tkpi,0.03758865221568332,0.03900709192193552,0.12482269415019367,0.9636361884297838,0.797474833796825
642,dish,kue putu singkong,217.0,1.2,0.5,53.2,tkpi,0.005529953891567033,0.002304147454819597,0.24516128919280514,2.3999952000095996,0.5504611793931113
643,dish,kue thipan,247.0,2.9,4.2,49.5,tkpi,0.011740890640725138,0.01700404851415365,0.20040485748823944,0.6904760260771365,0.61718129957597
644,komponen,kundur segar,22.0,0.4,0.2,4.7,tkpi,0.01818181735537194,0.00909090867768597,0.21363635392562028,1.9999900000499997,0.6083422018379808
645,komponen,labu kuning segar,51.0,1.7,0.5,10.0,tkpi,0.03333333267973858,0.0098039213763937,0.19607842752787397,3.3999932000135997,0.65377004332976
646,dish,laksaputu mayang,121.0,1.7,3.4,21.1,tkpi,0.014049586660747218,0.028099173321494437,0.17438016384809785,0.4999998529412197,0.6651888710647937
647,komponen,lantar segar,34.0,2.2,0.3,5.5,tkpi,0.06470588044982706,0.008823529152249142,0.16176470112456762,7.333308888970372,0.7314519492612996
648,dish,lawara jangang masakan,159.0,5.0,10.9,10.1,tkpi,0.03144654068272616,0.06855345868834303,0.06352201217910684,0.45871555424627947,0.8994917583460531
649,dish,lawara penjah masakan,207.0,7.4,15.4,9.6,tkpi,0.035748792097831925,0.07439613490629887,0.04637681137016033,0.4805194493169189,0.8958514342811212
